cluster,raw_log
31,"17/06/09 20:10:58 INFO mapred.SparkHadoopMapRedUtil: attempt_201706092018_0024_m_000120_1145: Committed"
-1,"17/06/09 20:10:58 INFO output.FileOutputCommitter: Saved output of task 'attempt_201706092018_0024_m_000122_1147' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000122"
-1,"17/06/09 20:10:58 INFO output.FileOutputCommitter: Saved output of task 'attempt_201706092018_0024_m_000121_1146' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000121"
31,"17/06/09 20:10:58 INFO mapred.SparkHadoopMapRedUtil: attempt_201706092018_0024_m_000122_1147: Committed"
-1,"17/06/09 20:10:58 INFO output.FileOutputCommitter: Saved output of task 'attempt_201706092018_0024_m_000123_1150' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000123"
31,"17/06/09 20:10:58 INFO mapred.SparkHadoopMapRedUtil: attempt_201706092018_0024_m_000121_1146: Committed"
31,"17/06/09 20:10:58 INFO mapred.SparkHadoopMapRedUtil: attempt_201706092018_0024_m_000123_1150: Committed"
32,"17/06/09 20:10:58 INFO executor.Executor: Finished task 120.0 in stage 24.0 (TID 1145). 2364 bytes result sent to driver"
32,"17/06/09 20:10:58 INFO executor.Executor: Finished task 121.0 in stage 24.0 (TID 1146). 2364 bytes result sent to driver"
32,"17/06/09 20:10:58 INFO executor.Executor: Finished task 122.0 in stage 24.0 (TID 1147). 2364 bytes result sent to driver"
32,"17/06/09 20:10:58 INFO executor.Executor: Finished task 123.0 in stage 24.0 (TID 1150). 2364 bytes result sent to driver"
31,"17/06/09 20:10:58 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1156"
32,"17/06/09 20:10:58 INFO executor.Executor: Running task 161.0 in stage 24.0 (TID 1156)"
31,"17/06/09 20:10:58 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1157"
31,"17/06/09 20:10:58 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1158"
32,"17/06/09 20:10:58 INFO executor.Executor: Running task 162.0 in stage 24.0 (TID 1157)"
32,"17/06/09 20:10:58 INFO executor.Executor: Running task 163.0 in stage 24.0 (TID 1158)"
31,"17/06/09 20:10:58 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1159"
32,"17/06/09 20:10:58 INFO executor.Executor: Running task 164.0 in stage 24.0 (TID 1159)"
31,"17/06/09 20:10:58 INFO storage.BlockManager: Found block rdd_26_0 locally"
31,"17/06/09 20:10:58 INFO storage.BlockManager: Found block rdd_26_3 locally"
31,"17/06/09 20:10:58 INFO storage.BlockManager: Found block rdd_26_4 locally"
31,"17/06/09 20:10:58 INFO storage.BlockManager: Found block rdd_26_1 locally"
31,"17/06/09 20:10:58 INFO storage.BlockManager: Found block rdd_26_2 locally"
3,"17/06/09 20:10:58 INFO python.PythonRunner: Times: total = 38, boot = -62, init = 100, finish = 0"
31,"17/06/09 20:10:58 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 1"
-1,"17/06/09 20:10:58 INFO output.FileOutputCommitter: Saved output of task 'attempt_201706092018_0024_m_000160_1155' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000160"
31,"17/06/09 20:10:58 INFO mapred.SparkHadoopMapRedUtil: attempt_201706092018_0024_m_000160_1155: Committed"
32,"17/06/09 20:10:58 INFO executor.Executor: Finished task 160.0 in stage 24.0 (TID 1155). 2364 bytes result sent to driver"
3,"17/06/09 20:10:58 INFO python.PythonRunner: Times: total = 38, boot = -45, init = 83, finish = 0"
3,"17/06/09 20:10:58 INFO python.PythonRunner: Times: total = 38, boot = -37, init = 75, finish = 0"
31,"17/06/09 20:10:58 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 1"
31,"17/06/09 20:10:58 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 1"
-1,"17/06/09 20:10:58 INFO output.FileOutputCommitter: Saved output of task 'attempt_201706092018_0024_m_000163_1158' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000163"
31,"17/06/09 20:10:58 INFO mapred.SparkHadoopMapRedUtil: attempt_201706092018_0024_m_000163_1158: Committed"
-1,"17/06/09 20:10:58 INFO output.FileOutputCommitter: Saved output of task 'attempt_201706092018_0024_m_000164_1159' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000164"
31,"17/06/09 20:10:58 INFO mapred.SparkHadoopMapRedUtil: attempt_201706092018_0024_m_000164_1159: Committed"
32,"17/06/09 20:10:58 INFO executor.Executor: Finished task 163.0 in stage 24.0 (TID 1158). 2364 bytes result sent to driver"
32,"17/06/09 20:10:58 INFO executor.Executor: Finished task 164.0 in stage 24.0 (TID 1159). 2364 bytes result sent to driver"
3,"17/06/09 20:10:58 INFO python.PythonRunner: Times: total = 37, boot = -54, init = 91, finish = 0"
3,"17/06/09 20:10:58 INFO python.PythonRunner: Times: total = 37, boot = -62, init = 99, finish = 0"
31,"17/06/09 20:10:58 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 1"
31,"17/06/09 20:10:58 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 1"
-1,"17/06/09 20:10:58 INFO output.FileOutputCommitter: Saved output of task 'attempt_201706092018_0024_m_000162_1157' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000162"
31,"17/06/09 20:10:58 INFO mapred.SparkHadoopMapRedUtil: attempt_201706092018_0024_m_000162_1157: Committed"
-1,"17/06/09 20:10:58 INFO output.FileOutputCommitter: Saved output of task 'attempt_201706092018_0024_m_000161_1156' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000161"
31,"17/06/09 20:10:58 INFO mapred.SparkHadoopMapRedUtil: attempt_201706092018_0024_m_000161_1156: Committed"
32,"17/06/09 20:10:58 INFO executor.Executor: Finished task 162.0 in stage 24.0 (TID 1157). 2364 bytes result sent to driver"
32,"17/06/09 20:10:58 INFO executor.Executor: Finished task 161.0 in stage 24.0 (TID 1156). 2364 bytes result sent to driver"
31,"17/06/09 20:10:58 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1166"
31,"17/06/09 20:10:58 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1180"
32,"17/06/09 20:10:58 INFO executor.Executor: Running task 0.0 in stage 25.0 (TID 1166)"
32,"17/06/09 20:10:58 INFO executor.Executor: Running task 1.0 in stage 25.0 (TID 1180)"
31,"17/06/09 20:10:58 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1194"
32,"17/06/09 20:10:58 INFO executor.Executor: Running task 2.0 in stage 25.0 (TID 1194)"
31,"17/06/09 20:10:58 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1198"
32,"17/06/09 20:10:58 INFO executor.Executor: Running task 3.0 in stage 25.0 (TID 1198)"
31,"17/06/09 20:10:58 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1199"
32,"17/06/09 20:10:58 INFO executor.Executor: Running task 4.0 in stage 25.0 (TID 1199)"
31,"17/06/09 20:10:58 INFO broadcast.TorrentBroadcast: Started reading broadcast variable 34"
32,"17/06/09 20:10:58 INFO storage.MemoryStore: Block broadcast_34_piece0 stored as bytes in memory (estimated size 28.8 KB, free 515.7 KB)"
31,"17/06/09 20:10:58 INFO broadcast.TorrentBroadcast: Reading broadcast variable 34 took 9 ms"
32,"17/06/09 20:10:58 INFO storage.MemoryStore: Block broadcast_34 stored as values in memory (estimated size 77.4 KB, free 593.1 KB)"
31,"17/06/09 20:10:58 INFO storage.BlockManager: Found block rdd_30_4 locally"
31,"17/06/09 20:10:58 INFO storage.BlockManager: Found block rdd_30_3 locally"
31,"17/06/09 20:10:58 INFO storage.BlockManager: Found block rdd_30_2 locally"
31,"17/06/09 20:10:58 INFO storage.BlockManager: Found block rdd_30_1 locally"
31,"17/06/09 20:10:58 INFO storage.BlockManager: Found block rdd_30_0 locally"
31,"17/06/09 20:10:59 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 1"
31,"17/06/09 20:10:59 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 1"
31,"17/06/09 20:10:59 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 1"
3,"17/06/09 20:10:59 INFO python.PythonRunner: Times: total = 38, boot = -727, init = 765, finish = 0"
31,"17/06/09 20:10:59 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 1"
31,"17/06/09 20:10:59 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 1"
3,"17/06/09 20:10:59 INFO python.PythonRunner: Times: total = 41, boot = -707, init = 748, finish = 0"
3,"17/06/09 20:10:59 INFO python.PythonRunner: Times: total = 39, boot = -700, init = 739, finish = 0"
3,"17/06/09 20:10:59 INFO python.PythonRunner: Times: total = 39, boot = -690, init = 729, finish = 0"
3,"17/06/09 20:10:59 INFO python.PythonRunner: Times: total = 41, boot = -699, init = 740, finish = 0"
-1,"17/06/09 20:10:59 INFO output.FileOutputCommitter: Saved output of task 'attempt_201706092018_0025_m_000004_1199' to hdfs://10.10.34.11:9000/pjhe/test/2/_temporary/0/task_201706092018_0025_m_000004"
31,"17/06/09 20:10:59 INFO mapred.SparkHadoopMapRedUtil: attempt_201706092018_0025_m_000004_1199: Committed"
32,"17/06/09 20:10:59 INFO executor.Executor: Finished task 4.0 in stage 25.0 (TID 1199). 2364 bytes result sent to driver"
-1,"17/06/09 20:10:59 INFO output.FileOutputCommitter: Saved output of task 'attempt_201706092018_0025_m_000003_1198' to hdfs://10.10.34.11:9000/pjhe/test/2/_temporary/0/task_201706092018_0025_m_000003"
31,"17/06/09 20:10:59 INFO mapred.SparkHadoopMapRedUtil: attempt_201706092018_0025_m_000003_1198: Committed"
-1,"17/06/09 20:10:59 INFO output.FileOutputCommitter: Saved output of task 'attempt_201706092018_0025_m_000000_1166' to hdfs://10.10.34.11:9000/pjhe/test/2/_temporary/0/task_201706092018_0025_m_000000"
31,"17/06/09 20:10:59 INFO mapred.SparkHadoopMapRedUtil: attempt_201706092018_0025_m_000000_1166: Committed"
-1,"17/06/09 20:10:59 INFO output.FileOutputCommitter: Saved output of task 'attempt_201706092018_0025_m_000002_1194' to hdfs://10.10.34.11:9000/pjhe/test/2/_temporary/0/task_201706092018_0025_m_000002"
-1,"17/06/09 20:10:59 INFO output.FileOutputCommitter: Saved output of task 'attempt_201706092018_0025_m_000001_1180' to hdfs://10.10.34.11:9000/pjhe/test/2/_temporary/0/task_201706092018_0025_m_000001"
31,"17/06/09 20:10:59 INFO mapred.SparkHadoopMapRedUtil: attempt_201706092018_0025_m_000002_1194: Committed"
31,"17/06/09 20:10:59 INFO mapred.SparkHadoopMapRedUtil: attempt_201706092018_0025_m_000001_1180: Committed"
32,"17/06/09 20:10:59 INFO executor.Executor: Finished task 3.0 in stage 25.0 (TID 1198). 2364 bytes result sent to driver"
32,"17/06/09 20:10:59 INFO executor.Executor: Finished task 0.0 in stage 25.0 (TID 1166). 2364 bytes result sent to driver"
32,"17/06/09 20:10:59 INFO executor.Executor: Finished task 2.0 in stage 25.0 (TID 1194). 2364 bytes result sent to driver"
32,"17/06/09 20:10:59 INFO executor.Executor: Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent to driver"
31,"17/06/09 20:11:07 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1200"
31,"17/06/09 20:11:07 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1201"
33,"- 1131566948 2005.11.09 cn499 Nov 9 12:09:08 cn499/cn499 ntpd[15380]: synchronized to 10.100.20.250, stratum 3"
33,"- 1131566948 2005.11.09 cn619 Nov 9 12:09:08 cn619/cn619 ntpd[18726]: synchronized to 10.100.20.250, stratum 3"
28,"- 1131566948 2005.11.09 tbird-admin1 Nov 9 12:09:08 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_A5] datasource"
33,"- 1131566949 2005.11.09 bn323 Nov 9 12:09:09 bn323/bn323 ntpd[25792]: synchronized to 10.100.20.250, stratum 3"
28,"- 1131566949 2005.11.09 tbird-admin1 Nov 9 12:09:09 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: RRD_update (/var/lib/ganglia/rrds/D Nodes/dn731/pkts_out.rrd): illegal attempt to update using time 1131563349 when last update time is 1131563349 (minimum one second step)"
28,"- 1131566949 2005.11.09 tbird-admin1 Nov 9 12:09:09 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_B6] datasource"
28,"- 1131566950 2005.11.09 tbird-admin1 Nov 9 12:09:10 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_A6] datasource"
28,"- 1131566950 2005.11.09 tbird-sm1 Nov 9 12:09:10 src@tbird-sm1 ib_sm.x[24904]: [ib_sm_sweep.c:1455]: No topology change"
28,"- 1131566950 2005.11.09 tbird-sm1 Nov 9 12:09:10 src@tbird-sm1 ib_sm.x[24904]: [ib_sm_sweep.c:1482]: No configuration change required"
33,"- 1131566951 2005.11.09 cn1012 Nov 9 12:09:11 cn1012/cn1012 ntpd[19634]: synchronized to 10.100.18.250, stratum 3"
28,"- 1131566952 2005.11.09 tbird-admin1 Nov 9 12:09:12 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_C8] datasource"
28,"- 1131566953 2005.11.09 tbird-admin1 Nov 9 12:09:13 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_C1] datasource"
28,"- 1131566954 2005.11.09 tbird-admin1 Nov 9 12:09:14 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_D6] datasource"
33,"- 1131566955 2005.11.09 cn1003 Nov 9 12:09:15 cn1003/cn1003 ntpd[19441]: synchronized to 10.100.20.250, stratum 3"
33,"- 1131566956 2005.11.09 bn647 Nov 9 12:09:16 bn647/bn647 ntpd[30260]: synchronized to 10.100.10.250, stratum 3"
28,"- 1131566956 2005.11.09 tbird-admin1 Nov 9 12:09:16 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_B2] datasource"
33,"- 1131566959 2005.11.09 bn414 Nov 9 12:09:19 bn414/bn414 ntpd[28681]: synchronized to 10.100.20.250, stratum 3"
33,"- 1131566959 2005.11.09 cn493 Nov 9 12:09:19 cn493/cn493 ntpd[15332]: synchronized to 10.100.18.250, stratum 3"
28,"- 1131566959 2005.11.09 tbird-admin1 Nov 9 12:09:19 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_A7] datasource"
33,"- 1131566960 2005.11.09 dn658 Nov 9 12:09:20 dn658/dn658 ntpd[32635]: synchronized to 10.100.26.250, stratum 3"
28,"- 1131566960 2005.11.09 tbird-admin1 Nov 9 12:09:20 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_A2] datasource"
28,"- 1131566960 2005.11.09 tbird-admin1 Nov 9 12:09:20 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_B5] datasource"
28,"- 1131566960 2005.11.09 tbird-sm1 Nov 9 12:09:20 src@tbird-sm1 ib_sm.x[24904]: [ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************"
33,"- 1131566961 2005.11.09 cn294 Nov 9 12:09:21 cn294/cn294 ntpd[23811]: synchronized to 10.100.20.250, stratum 3"
28,"- 1131566961 2005.11.09 tbird-admin1 Nov 9 12:09:21 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_C2] datasource"
33,"- 1131566963 2005.11.09 cn178 Nov 9 12:09:23 cn178/cn178 ntpd[9824]: synchronized to 10.100.16.250, stratum 3"
28,"- 1131566963 2005.11.09 tbird-admin1 Nov 9 12:09:23 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_D4] datasource"
33,"- 1131566964 2005.11.09 cn614 Nov 9 12:09:24 cn614/cn614 ntpd[18302]: synchronized to 10.100.20.250, stratum 3"
28,"- 1131566964 2005.11.09 tbird-admin1 Nov 9 12:09:24 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_B1] datasource"
28,"- 1131566964 2005.11.09 tbird-sm1 Nov 9 12:09:24 src@tbird-sm1 ib_sm.x[24904]: [ib_sm_sweep.c:1455]: No topology change"
28,"- 1131566964 2005.11.09 tbird-sm1 Nov 9 12:09:24 src@tbird-sm1 ib_sm.x[24904]: [ib_sm_sweep.c:1482]: No configuration change required"
33,"- 1131566965 2005.11.09 bn469 Nov 9 12:09:25 bn469/bn469 ntpd[29302]: synchronized to 10.100.10.250, stratum 3"
33,"- 1131566965 2005.11.09 cn724 Nov 9 12:09:25 cn724/cn724 ntpd[28834]: synchronized to 10.100.16.250, stratum 3"
33,"- 1131566965 2005.11.09 cn966 Nov 9 12:09:25 cn966/cn966 ntpd[19702]: synchronized to 10.100.20.250, stratum 3"
33,"- 1131566965 2005.11.09 dn176 Nov 9 12:09:25 dn176/dn176 ntpd[10748]: synchronized to 10.100.28.250, stratum 3"
33,"- 1131566965 2005.11.09 dn275 Nov 9 12:09:25 dn275/dn275 ntpd[908]: synchronized to 10.100.28.250, stratum 3"
33,"- 1131566965 2005.11.09 dn527 Nov 9 12:09:25 dn527/dn527 ntpd[31301]: synchronized to 10.100.26.250, stratum 3"
28,"- 1131566967 2005.11.09 tbird-admin1 Nov 9 12:09:27 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_B4] datasource"
28,"- 1131566967 2005.11.09 tbird-admin1 Nov 9 12:09:27 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_B8] datasource"
28,"- 1131566967 2005.11.09 tbird-admin1 Nov 9 12:09:27 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_C4] datasource"
28,"- 1131566967 2005.11.09 tbird-admin1 Nov 9 12:09:27 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_C5] datasource"
28,"- 1131566967 2005.11.09 tbird-admin1 Nov 9 12:09:27 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_C6] datasource"
33,"- 1131566968 2005.11.09 cn270 Nov 9 12:09:28 cn270/cn270 ntpd[11213]: synchronized to 10.100.16.250, stratum 3"
33,"- 1131566968 2005.11.09 cn956 Nov 9 12:09:28 cn956/cn956 ntpd[25615]: synchronized to 10.100.20.250, stratum 3"
33,"- 1131566969 2005.11.09 dn313 Nov 9 12:09:29 dn313/dn313 ntpd[6261]: synchronized to 10.100.26.250, stratum 3"
28,"- 1131566970 2005.11.09 tbird-admin1 Nov 9 12:09:30 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_A4] datasource"
28,"- 1131566970 2005.11.09 tbird-admin1 Nov 9 12:09:30 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_A8] datasource"
28,"- 1131566970 2005.11.09 tbird-admin1 Nov 9 12:09:30 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_D7] datasource"
33,"- 1131566971 2005.11.09 cn306 Nov 9 12:09:31 cn306/cn306 ntpd[23587]: synchronized to 10.100.20.250, stratum 3"
33,"- 1131566972 2005.11.09 cn310 Nov 9 12:09:32 cn310/cn310 ntpd[24087]: synchronized to 10.100.16.250, stratum 3"
28,"- 1131566972 2005.11.09 tbird-admin1 Nov 9 12:09:32 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_A1] datasource"
28,"- 1131566972 2005.11.09 tbird-admin1 Nov 9 12:09:32 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_A3] datasource"
28,"- 1131566972 2005.11.09 tbird-admin1 Nov 9 12:09:32 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_D8] datasource"
28,"- 1131566974 2005.11.09 tbird-admin1 Nov 9 12:09:34 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_B3] datasource"
28,"- 1131566974 2005.11.09 tbird-admin1 Nov 9 12:09:34 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_D5] datasource"
28,"- 1131566974 2005.11.09 tbird-sm1 Nov 9 12:09:34 src@tbird-sm1 ib_sm.x[24904]: [ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************"
28,"- 1131566975 2005.11.09 tbird-admin1 Nov 9 12:09:35 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_B6] datasource"
33,"- 1131566977 2005.11.09 cn733 Nov 9 12:09:37 cn733/cn733 ntpd[27716]: synchronized to 10.100.16.250, stratum 3"
28,"- 1131566978 2005.11.09 tbird-admin1 Nov 9 12:09:38 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_B7] datasource"
28,"- 1131566978 2005.11.09 tbird-sm1 Nov 9 12:09:38 src@tbird-sm1 ib_sm.x[24904]: [ib_sm_sweep.c:1455]: No topology change"
28,"- 1131566978 2005.11.09 tbird-sm1 Nov 9 12:09:38 src@tbird-sm1 ib_sm.x[24904]: [ib_sm_sweep.c:1482]: No configuration change required"
33,"- 1131566979 2005.11.09 cn535 Nov 9 12:09:39 cn535/cn535 ntpd[17346]: synchronized to 10.100.20.250, stratum 3"
33,"- 1131566979 2005.11.09 cn665 Nov 9 12:09:39 cn665/cn665 ntpd[23982]: synchronized to 10.100.20.250, stratum 3"
33,"- 1131566979 2005.11.09 dn895 Nov 9 12:09:39 dn895/dn895 ntpd[6105]: synchronized to 10.100.28.250, stratum 3"
28,"- 1131566980 2005.11.09 tbird-admin1 Nov 9 12:09:40 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_A5] datasource"
28,"- 1131566980 2005.11.09 tbird-admin1 Nov 9 12:09:40 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_C8] datasource"
28,"- 1131566983 2005.11.09 tbird-admin1 Nov 9 12:09:43 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_A6] datasource"
28,"- 1131566983 2005.11.09 tbird-admin1 Nov 9 12:09:43 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_C1] datasource"
28,"- 1131566985 2005.11.09 tbird-admin1 Nov 9 12:09:45 local@tbird-admin1 /apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1682]: data_thread() got not answer from any [Thunderbird_D6] datasource"
33,"- 1131566986 2005.11.09 cn552 Nov 9 12:09:46 cn552/cn552 ntpd[14687]: synchronized to 10.100.20.250, stratum 3"
